smith,1.006
johnson,0.81
williams,0.699
jones,0.621
brown,0.621
davis,0.48
miller,0.424
wilson,0.339
moore,0.312
taylor,0.311
anderson,0.311
thomas,0.311
jackson,0.31
white,0.279
harris,0.275
martin,0.273
thompson,0.269
garcia,0.254
martinez,0.234
robinson,0.233
clark,0.231
rodriguez,0.229
lewis,0.226
lee,0.22
walker,0.219
hall,0.2
allen,0.199
young,0.193
hernandez,0.192
king,0.19
wright,0.189
lopez,0.187
hill,0.187
scott,0.185
green,0.183
adams,0.174
baker,0.171
gonzalez,0.166
nelson,0.162
carter,0.162
mitchell,0.16
perez,0.155
roberts,0.153
turner,0.152
phillips,0.149
campbell,0.149
parker,0.146
evans,0.141
edwards,0.137
collins,0.134
stewart,0.133
sanchez,0.13
morris,0.125
rogers,0.123
reed,0.122
cook,0.12
morgan,0.118
bell,0.117
murphy,0.117
bailey,0.115
rivera,0.113
cooper,0.113
richardson,0.112
cox,0.11
howard,0.11
ward,0.108
torres,0.108
peterson,0.107
gray,0.106
ramirez,0.105
james,0.105
watson,0.103
brooks,0.103
kelly,0.102
sanders,0.1
price,0.099
bennett,0.099
wood,0.098
barnes,0.097
ross,0.096
henderson,0.095
coleman,0.095
jenkins,0.095
perry,0.094
powell,0.093
long,0.092
patterson,0.092
hughes,0.092
flores,0.092
washington,0.092
butler,0.091
simmons,0.091
foster,0.091
gonzales,0.087
bryant,0.087
alexander,0.085
russell,0.085
griffin,0.084
diaz,0.084
hayes,0.083
myers,0.083
ford,0.082
hamilton,0.082
graham,0.082
sullivan,0.081
wallace,0.081
woods,0.08
cole,0.08
west,0.08
jordan,0.078
owens,0.078
reynolds,0.078
fisher,0.077
ellis,0.077
harrison,0.076
gibson,0.075
mcdonald,0.075
cruz,0.075
marshall,0.075
ortiz,0.075
gomez,0.075
murray,0.074
freeman,0.074
wells,0.073
webb,0.072
simpson,0.07
stevens,0.07
tucker,0.07
porter,0.069
hunter,0.069
hicks,0.069
crawford,0.068
henry,0.068
boyd,0.068
mason,0.068
morales,0.067
kennedy,0.067
warren,0.067
dixon,0.066
ramos,0.066
reyes,0.066
burns,0.065
gordon,0.065
shaw,0.065
holmes,0.065
rice,0.064
robertson,0.064
hunt,0.063
black,0.063
daniels,0.062
palmer,0.062
mills,0.061
nichols,0.06
grant,0.06
knight,0.06
ferguson,0.059
rose,0.059
stone,0.059
hawkins,0.059
dunn,0.058
perkins,0.058
hudson,0.058
spencer,0.057
gardner,0.057
stephens,0.057
payne,0.057
pierce,0.056
berry,0.056
matthews,0.056
arnold,0.056
wagner,0.055
willis,0.055
ray,0.055
watkins,0.055
olson,0.055
carroll,0.055
duncan,0.055
snyder,0.055
hart,0.054
cunningham,0.054
bradley,0.054
lane,0.054
andrews,0.054
ruiz,0.054
harper,0.054
fox,0.053
riley,0.053
armstrong,0.053
carpenter,0.053
weaver,0.053
greene,0.053
lawrence,0.052
elliott,0.052
chavez,0.052
sims,0.052
austin,0.052
peters,0.052
kelley,0.052
franklin,0.051
lawson,0.051
fields,0.051
gutierrez,0.051
ryan,0.051
schmidt,0.051
carr,0.051
vasquez,0.051
castillo,0.051
wheeler,0.051
chapman,0.05
oliver,0.05
montgomery,0.049
richards,0.049
williamson,0.049
johnston,0.049
banks,0.048
meyer,0.048
bishop,0.048
mccoy,0.048
howell,0.048
alvarez,0.048
morrison,0.048
hansen,0.047
fernandez,0.047
garza,0.047
harvey,0.047
little,0.046
burton,0.046
stanley,0.046
nguyen,0.046
george,0.046
jacobs,0.046
reid,0.046
kim,0.045
fuller,0.045
lynch,0.045
dean,0.045
gilbert,0.045
garrett,0.045
romero,0.045
welch,0.044
larson,0.044
frazier,0.044
burke,0.044
hanson,0.043
day,0.043
mendoza,0.043
moreno,0.043
bowman,0.043
medina,0.042
fowler,0.042
brewer,0.042
hoffman,0.042
carlson,0.042
silva,0.042
pearson,0.042
holland,0.042
douglas,0.041
fleming,0.041
jensen,0.041
vargas,0.041
byrd,0.041
davidson,0.041
hopkins,0.041
may,0.04
terry,0.04
herrera,0.04
wade,0.04
soto,0.04
walters,0.04
curtis,0.04
neal,0.039
caldwell,0.039
lowe,0.039
jennings,0.039
barnett,0.039
graves,0.039
jimenez,0.039
horton,0.039
shelton,0.039
barrett,0.039
obrien,0.039
castro,0.039
sutton,0.038
gregory,0.038
mckinney,0.038
lucas,0.038
miles,0.038
craig,0.038
rodriquez,0.037
chambers,0.037
holt,0.037
lambert,0.037
fletcher,0.037
watts,0.037
bates,0.037
hale,0.037
rhodes,0.037
pena,0.037
beck,0.037
newman,0.036
haynes,0.036
mcdaniel,0.036
mendez,0.036
bush,0.036
vaughn,0.036
parks,0.035
dawson,0.035
santiago,0.035
norris,0.035
hardy,0.035
love,0.035
steele,0.035
curry,0.035
powers,0.035
schultz,0.035
barker,0.035
guzman,0.034
page,0.034
munoz,0.034
ball,0.034
keller,0.034
chandler,0.034
weber,0.034
leonard,0.034
walsh,0.033
lyons,0.033
ramsey,0.033
wolfe,0.033
schneider,0.033
mullins,0.033
benson,0.033
sharp,0.033
bowen,0.033
daniel,0.033
barber,0.032
cummings,0.032
hines,0.032
baldwin,0.032
griffith,0.032
valdez,0.032
hubbard,0.032
salazar,0.032
reeves,0.032
warner,0.031
stevenson,0.031
burgess,0.031
santos,0.031
tate,0.031
cross,0.031
garner,0.031
mann,0.031
mack,0.031
moss,0.031
thornton,0.031
dennis,0.031
mcgee,0.031
farmer,0.03
delgado,0.03
aguilar,0.03
vega,0.03
glover,0.03
manning,0.03
cohen,0.03
harmon,0.03
rodgers,0.03
robbins,0.03
newton,0.03
todd,0.03
blair,0.03
higgins,0.03
ingram,0.03
reese,0.03
cannon,0.03
strickland,0.03
townsend,0.03
potter,0.03
goodwin,0.03
walton,0.03
rowe,0.029
hampton,0.029
ortega,0.029
patton,0.029
swanson,0.029
joseph,0.029
francis,0.029
goodman,0.029
maldonado,0.029
yates,0.029
becker,0.029
erickson,0.029
hodges,0.029
rios,0.029
conner,0.029
adkins,0.029
webster,0.028
norman,0.028
malone,0.028
hammond,0.028
flowers,0.028
cobb,0.028
moody,0.028
quinn,0.028
blake,0.028
maxwell,0.028
pope,0.028
floyd,0.027
osborne,0.027
paul,0.027
mccarthy,0.027
guerrero,0.027
lindsey,0.027
estrada,0.027
sandoval,0.027
gibbs,0.027
tyler,0.027
gross,0.027
fitzgerald,0.027
stokes,0.027
doyle,0.027
sherman,0.027
saunders,0.027
wise,0.027
colon,0.027
gill,0.027
alvarado,0.027
greer,0.026
padilla,0.026
simon,0.026
waters,0.026
nunez,0.026
ballard,0.026
schwartz,0.026
mcbride,0.026
houston,0.026
christensen,0.026
klein,0.026
pratt,0.026
briggs,0.026
parsons,0.026
mclaughlin,0.026
zimmerman,0.026
french,0.026
buchanan,0.026
moran,0.026
copeland,0.025
roy,0.025
pittman,0.025
brady,0.025
mccormick,0.025
holloway,0.025
brock,0.025
poole,0.025
frank,0.025
logan,0.025
owen,0.025
bass,0.025
marsh,0.025
drake,0.025
wong,0.025
jefferson,0.025
park,0.025
morton,0.025
abbott,0.025
sparks,0.025
patrick,0.024
norton,0.024
huff,0.024
clayton,0.024
massey,0.024
lloyd,0.024
figueroa,0.024
carson,0.024
bowers,0.024
roberson,0.024
barton,0.024
tran,0.024
lamb,0.024
harrington,0.024
casey,0.024
boone,0.024
cortez,0.024
clarke,0.024
mathis,0.024
singleton,0.024
wilkins,0.024
cain,0.024
bryan,0.024
underwood,0.024
hogan,0.024
mckenzie,0.023
collier,0.023
